,phrase,label,sentiment,subjectivity,language,count
"1,000","1,000",CARDINAL,,,en,1
1938,1938,DATE,,,en,1
Special Forces: World’s Toughest Test,Special Forces: World’s Toughest Test,WORK_OF_ART,,,en,1
Season 4 premieres Sept. 25,Season 4 premieres Sept. 25,DATE,,,en,1
In Special Forces,In Special Forces,WORK_OF_ART,,,en,1
Unscripted,Unscripted,WORK_OF_ART,,,en,1
22nd-minute,22nd-minute,TIME,,,en,1
World Cup Qualification,World Cup Qualification,EVENT,,,en,1
64,64,CARDINAL,,,en,1
Adani,Adani,NORP,,,en,1
201,201,CARDINAL,,,en,1
Norwegian,Norwegian,NORP,,,en,1
the 2025 Nobel Peace Prize,the 2025 Nobel Peace Prize,WORK_OF_ART,,,en,1
| RSS,| RSS,TIME,,,en,1
1901,1901,DATE,,,en,1
annually,annually,DATE,,,en,1
Every year,Every year,DATE,,,en,1
Nobel Prize Winners,Nobel Prize Winners,WORK_OF_ART,,,en,1
Nobel Prize in Economic SciencesNorthwestern,Nobel Prize in Economic SciencesNorthwestern,WORK_OF_ART,,,en,1
+3041 chars,+3041 chars,WORK_OF_ART,,,en,1
last Friday,last Friday,DATE,,,en,1
three days,three days,DATE,,,en,1
"August 22, 2025","August 22, 2025",DATE,,,en,1
mon,mon,TIME,,,en,1
Fox & Friends,Fox & Friends,WORK_OF_ART,,,en,1
Tuesday morning,Tuesday morning,TIME,,,en,1
nine months ago,nine months ago,DATE,,,en,1
101,101,CARDINAL,,,en,1
99%,99%,PERCENT,,,en,1
the Pont de l'Alma bridge,the Pont de l'Alma bridge,FAC,,,en,1
"19,532","19,532",CARDINAL,,,en,1
Sapphire,Sapphire,WORK_OF_ART,,,en,1
more than a minute,more than a minute,TIME,,,en,1
"October 15, 2025","October 15, 2025",DATE,,,en,1
the Mad Cool Festival 2024,the Mad Cool Festival 2024,EVENT,,,en,1
My Mother and I,My Mother and I,WORK_OF_ART,,,en,1
Fan of the Duolingo Owl,Fan of the Duolingo Owl,WORK_OF_ART,,,en,1
My Mot,My Mot,WORK_OF_ART,,,en,1
the previous year,the previous year,DATE,,,en,1
"August 2, 2025","August 2, 2025",DATE,,,en,1
7 p.m.,7 p.m.,TIME,,,en,1
Prime Video,Prime Video,FAC,,,en,1
November 5,November 5,DATE,,,en,1
Tamil,Tamil,NORP,,,en,1
Nov. 5,Nov. 5,DATE,,,en,1
A Nobel Prize,A Nobel Prize,WORK_OF_ART,,,en,1
Mexican,Mexican,NORP,,,en,1
a couple of weeks,a couple of weeks,DATE,,,en,1
Trumps Compact for Academic Excellence in Higher Education,Trumps Compact for Academic Excellence in Higher Education,LAW,,,en,1
as Peace Prize,as Peace Prize,WORK_OF_ART,,,en,1
the season,the season,DATE,,,en,1
$5 to $6 million,$5 to $6 million,MONEY,,,en,1
17,17,CARDINAL,,,en,1
+3480,+3480,NORP,,,en,1
touchdown</li></ul,touchdown</li></ul,PRODUCT,,,en,1
2025-10-30,2025-10-30,DATE,,,en,1
Aug. 22,Aug. 22,DATE,,,en,1
"Monday, October 27","Monday, October 27",DATE,,,en,1
one-year-old,one-year-old,DATE,,,en,1
the Doula,the Doula,WORK_OF_ART,,,en,1
Amazon Prime Video,Amazon Prime Video,PRODUCT,,,en,1
The Life,The Life,WORK_OF_ART,,,en,1
Botched Presents: Plastic Surgery Rewind,Botched Presents: Plastic Surgery Rewind,WORK_OF_ART,,,en,1
Real Housewives of Orange County,Real Housewives of Orange County,WORK_OF_ART,,,en,1
$7.7 Billion,$7.7 Billion,MONEY,,,en,1
the past six months,the past six months,DATE,,,en,1
Sport Golden Eagle,Sport Golden Eagle,PRODUCT,,,en,1
Quixotic,Quixotic,PRODUCT,,,en,1
Operation Warp Speed,Operation Warp Speed,PRODUCT,,,en,1
1967,1967,DATE,,,en,1
Mortal Enemy: Wind Farms,Mortal Enemy: Wind Farms,WORK_OF_ART,,,en,1
October 30,October 30,DATE,,,en,1
the past decade,the past decade,DATE,,,en,1
seven-year,seven-year,DATE,,,en,1
Basket Case,Basket Case,WORK_OF_ART,,,en,1
The Flash film,The Flash film,WORK_OF_ART,,,en,1
Shut The F*ck Up,Shut The F*ck Up,WORK_OF_ART,,,en,1
one year,one year,DATE,,,en,1
just 11%,just 11%,PERCENT,,,en,1
+1696,+1696,NORP,,,en,1
a single day,a single day,DATE,,,en,1
Years Ago,Years Ago,DATE,,,en,1
Breakthrough Prize,Breakthrough Prize,EVENT,,,en,1
$200 billion-plus,$200 billion-plus,MONEY,,,en,1
+3038 chars,+3038 chars,WORK_OF_ART,,,en,1
"as low as $106,290","as low as $106,290",MONEY,,,en,1
over 4%,over 4%,PERCENT,,,en,1
48,48,DATE,,,en,1
Paltro,Paltro,WORK_OF_ART,,,en,1
Hallow Road,Hallow Road,WORK_OF_ART,,,en,1
Prime Video's,Prime Video's,PRODUCT,,,en,1
New Photo,New Photo,WORK_OF_ART,,,en,1
Life of a Showgirl,Life of a Showgirl,WORK_OF_ART,,,en,1
"June 18, 2018","June 18, 2018",DATE,,,en,1
26,26,DATE,,,en,1
The Lobster,The Lobster,WORK_OF_ART,,,en,1
+712 chars,+712 chars,WORK_OF_ART,,,en,1
Doula,Doula,WORK_OF_ART,,,en,1
the last year and a half,the last year and a half,DATE,,,en,1
10/29,10/29,CARDINAL,,,en,1
Putin,Putin,NORP,0.0,0.0,en,1
just over a year,just over a year,DATE,,,en,1
at least three,at least three,CARDINAL,,,en,1
Pirates of the Carib,Pirates of the Carib,WORK_OF_ART,,,en,1
the final days,the final days,DATE,,,en,1
+2406,+2406,CARDINAL,,,en,1
the FIFA World Cup 2026,the FIFA World Cup 2026,EVENT,,,en,1
October 27,October 27,DATE,,,en,1
at least a month,at least a month,DATE,,,en,1
Dodger Stadium for Game 3,Dodger Stadium for Game 3,FAC,,,en,1
Game 4,Game 4,LAW,,,en,1
"46,000","46,000",CARDINAL,,,en,1
the MLB World Series,the MLB World Series,EVENT,,,en,1
So Afraid,So Afraid,WORK_OF_ART,,,en,1
World Series 2025,World Series 2025,EVENT,,,en,1
30 days,30 days,DATE,,,en,1
Dodgers Stadium,Dodgers Stadium,FAC,,,en,1
Case You’re Not an Expert on Taylor,Case You’re Not an Expert on Taylor,WORK_OF_ART,,,en,1
the late 1990s,the late 1990s,DATE,,,en,1
just under a year,just under a year,DATE,,,en,1
Friends With Benefits' Arrangement Years After Their Shocking Divorce,Friends With Benefits' Arrangement Years After Their Shocking Divorce,WORK_OF_ART,,,en,1
the past week,the past week,DATE,,,en,1
Friend Blasts,Friend Blasts,WORK_OF_ART,,,en,1
a recent 60 Minutes,a recent 60 Minutes,TIME,,,en,1
JANUARY 14,JANUARY 14,DATE,,,en,1
almost a month,almost a month,DATE,,,en,1
Definition of Cheating In Marriage Is Raising Eyebrows,Definition of Cheating In Marriage Is Raising Eyebrows,WORK_OF_ART,,,en,1
1968,1968,DATE,,,en,1
Only one,Only one,CARDINAL,,,en,1
its fourth year,its fourth year,DATE,,,en,1
2025On,2025On,CARDINAL,,,en,1
Film Alienating Critics,Film Alienating Critics,WORK_OF_ART,,,en,1
“Kinds of Kindness,“Kinds of Kindness,WORK_OF_ART,,,en,1
NewsNight,NewsNight,PRODUCT,,,en,1
"Good Luck, Babe","Good Luck, Babe",WORK_OF_ART,,,en,1
2:1,2:1,CARDINAL,,,en,1
next billion,next billion,CARDINAL,,,en,1
+1845 chars,+1845 chars,WORK_OF_ART,,,en,1
minutes of the second half,minutes of the second half,TIME,,,en,1
last Saturday,last Saturday,DATE,,,en,1
45 years,45 years,DATE,,,en,1
Louboutins,Louboutins,NORP,,,en,1
Jan. 6,Jan. 6,DATE,,,en,1
"Friday, Aug. 15","Friday, Aug. 15",DATE,,,en,1
Just this weekend,Just this weekend,DATE,,,en,1
tons,tons,QUANTITY,,,en,1
February 12,February 12,DATE,,,en,1
National Mall,National Mall,FAC,,,en,1
Aug. 2,Aug. 2,DATE,,,en,1
2025-11-06,2025-11-06,DATE,,,en,1
the decades,the decades,DATE,,,en,1
August 2,August 2,DATE,,,en,1
"6:07 PM
","6:07 PM
",TIME,,,en,1
05 November 2025,05 November 2025,TIME,,,en,1
between 3.8M28.5M tons,between 3.8M28.5M tons,QUANTITY,,,en,1
between 3.8M–28.5M tons,between 3.8M–28.5M tons,QUANTITY,,,en,1
Nov. 10,Nov. 10,DATE,,,en,1
10%,10%,PERCENT,,,en,1
05:19:31,05:19:31,PRODUCT,,,en,1
Election Night,Election Night,WORK_OF_ART,,,en,1
1985,1985,DATE,,,en,1
the late night,the late night,TIME,,,en,1
Soviet,Soviet,NORP,,,en,1
Fever,Fever,PRODUCT,,,en,1
New Yorkers,New Yorkers,NORP,,,en,1
between her four years,between her four years,DATE,,,en,1
at least 206,at least 206,CARDINAL,,,en,1
a tough few months,a tough few months,DATE,,,en,1
The Means of Fashion,The Means of Fashion,LAW,,,en,1
Die My Love,Die My Love,WORK_OF_ART,,,en,1
Boomer,Boomer,WORK_OF_ART,,,en,1
Oct. 28,Oct. 28,DATE,,,en,1
+5842 chars,+5842 chars,WORK_OF_ART,,,en,1
Celeb Guests Revealed,Celeb Guests Revealed,WORK_OF_ART,,,en,1
'Shoveling Out Money' Because Life Gets A Little,'Shoveling Out Money' Because Life Gets A Little,WORK_OF_ART,,,en,1
Album of the Year,Album of the Year,WORK_OF_ART,,,en,1
the Top Prize,the Top Prize,WORK_OF_ART,,,en,1
Grammy Nominations:,Grammy Nominations:,WORK_OF_ART,,,en,1
Feb. 1,Feb. 1,DATE,,,en,1
The Grammy Awards,The Grammy Awards,EVENT,,,en,1
Daises,Daises,WORK_OF_ART,,,en,1
Doechii,Doechii,NORP,,,en,1
twelfth,twelfth,ORDINAL,,,en,1
His Car,His Car,WORK_OF_ART,,,en,1
"Sept. 6, 2025","Sept. 6, 2025",DATE,,,en,1
Billionaires Are Bending the Knee,Billionaires Are Bending the Knee,WORK_OF_ART,,,en,1
$600 billion,$600 billion,MONEY,,,en,1
+1747 chars,+1747 chars,WORK_OF_ART,,,en,1
24 hours,24 hours,TIME,,,en,1
+1441,+1441,NORP,,,en,1
Nov. 21,Nov. 21,DATE,,,en,1
Nov. 6,Nov. 6,DATE,,,en,1
The Three Months,The Three Months,DATE,,,en,1
April 2,April 2,DATE,,,en,1
the Rose Garden,the Rose Garden,FAC,,,en,1
Make America Wealthy Again,Make America Wealthy Again,WORK_OF_ART,,,en,1
Almost a year,Almost a year,DATE,,,en,1
"January 6, 2021","January 6, 2021",DATE,,,en,1
Takedown of a Political Movement,Takedown of a Political Movement,WORK_OF_ART,,,en,1
Arctic Frost,Arctic Frost,WORK_OF_ART,,,en,1
Takedown of a Political Movement',Takedown of a Political Movement',WORK_OF_ART,,,en,1
Arctic Frost',Arctic Frost',WORK_OF_ART,,,en,1
+3445 chars,+3445 chars,WORK_OF_ART,,,en,1
more than 7 million square meters,more than 7 million square meters,QUANTITY,,,en,1
13 years,13 years,DATE,,,en,1
11/01/2025 3:17:31 PM PDT,11/01/2025 3:17:31 PM PDT,TIME,,,en,1
Dressing For The ‘Joe Dirt Gaze,Dressing For The ‘Joe Dirt Gaze,WORK_OF_ART,,,en,1
His GQ Cover Shoot,His GQ Cover Shoot,WORK_OF_ART,,,en,1
Curb Your Enthusiasm’ Finale,Curb Your Enthusiasm’ Finale,WORK_OF_ART,,,en,1
Cold War,Cold War,EVENT,,,en,1
The second season,The second season,DATE,,,en,1
season two,season two,DATE,,,en,1
Sout,Sout,NORP,,,en,1
the Asia-Pacific Economic Cooperation (APEC,the Asia-Pacific Economic Cooperation (APEC,FAC,,,en,1
32nd,32nd,ORDINAL,,,en,1
late January 2026,late January 2026,DATE,,,en,1
Antisemitism Problem,Antisemitism Problem,WORK_OF_ART,,,en,1
Trump wro,Trump wro,PRODUCT,,,en,1
APRIL 02,APRIL 02,DATE,,,en,1
+2173 chars,+2173 chars,WORK_OF_ART,,,en,1
‘day,‘day,DATE,,,en,1
24 2020,24 2020,DATE,,,en,1
just three years,just three years,DATE,,,en,1
the Zohran Mamdani's,the Zohran Mamdani's,FAC,,,en,1
Unthinkable’ Campaign Blunders: ‘Spent Way Too Much Time,Unthinkable’ Campaign Blunders: ‘Spent Way Too Much Time,WORK_OF_ART,,,en,1
13 Years,13 Years,DATE,,,en,1
2022-23 season,2022-23 season,DATE,,,en,1
Messi & Ronaldo,Messi & Ronaldo,WORK_OF_ART,,,en,1
$38 billion,$38 billion,MONEY,,,en,1
election day,election day,DATE,,,en,1
2 months,2 months,DATE,,,en,1
August 11,August 11,DATE,,,en,1
Yukon,Yukon,WORK_OF_ART,0.0,0.0,en,1
Oregon Show,Oregon Show,FAC,,,en,1
1977,1977,DATE,,,en,1
'70s,'70s,DATE,,,en,1
more than 13 years,more than 13 years,DATE,,,en,1
89th-minute,89th-minute,TIME,,,en,1
half-year,half-year,DATE,,,en,1
Cool Photo,Cool Photo,WORK_OF_ART,,,en,1
Tomorrow,Tomorrow,DATE,,,en,1
CBS Mornings Plus,CBS Mornings Plus,WORK_OF_ART,,,en,1
8 hours,8 hours,TIME,,,en,1
December 20th,December 20th,DATE,,,en,1
TV+,TV+,PRODUCT,,,en,1
less than a day,less than a day,DATE,,,en,1
the Intuit Dome,the Intuit Dome,FAC,,,en,1
their thirties,their thirties,DATE,,,en,1
twenty years,twenty years,DATE,,,en,1
+16569,+16569,NORP,,,en,1
+2134,+2134,NORP,,,en,1
the Eiffel Tower,the Eiffel Tower,FAC,,,en,1
12:29 p.m.,12:29 p.m.,TIME,,,en,1
More than two years,More than two years,DATE,,,en,1
Oct 19,Oct 19,DATE,,,en,1
0.8%,0.8%,PERCENT,,,en,1
29,29,CARDINAL,,,en,1
Japans,Japans,NORP,,,en,1
Evening,Evening,TIME,,,en,1
Annual,Annual,DATE,,,en,1
One Night Only”,One Night Only”,WORK_OF_ART,,,en,1
St. Joseph,St. Joseph,FAC,,,en,1
the hour-long service,the hour-long service,TIME,,,en,1
"Africa
","Africa
",PRODUCT,,,en,1
Spider-Man' Cameo Lies,Spider-Man' Cameo Lies,WORK_OF_ART,,,en,1
Apple,Apple,PRODUCT,,,en,1
36,36,DATE,,,en,1
Move On,Move On,WORK_OF_ART,,,en,1
The Gateway Pundi,The Gateway Pundi,FAC,,,en,1
€3.5m,€3.5m,MONEY,,,en,1
Repub,Repub,NORP,,,en,1
2025-10-21,2025-10-21,DATE,,,en,1
a mere three years ago,a mere three years ago,DATE,,,en,1
Fourth,Fourth,ORDINAL,,,en,1
1957,1957,DATE,,,en,1
the Twenty-First Century,the Twenty-First Century,DATE,,,en,1
Rung the Bell,Rung the Bell,WORK_OF_ART,,,en,1
Rung the bell,Rung the bell,WORK_OF_ART,,,en,1
How Can a Country That Blocks the Nobel Website Hope,How Can a Country That Blocks the Nobel Website Hope,WORK_OF_ART,,,en,1
Aug. 15,Aug. 15,DATE,,,en,1
Academy Museum Gala,Academy Museum Gala,FAC,,,en,1
Iconic,Iconic,WORK_OF_ART,,,en,1
Nobody Wants This and,Nobody Wants This and,WORK_OF_ART,,,en,1
the second season,the second season,DATE,,,en,1
Oct. 20-26,Oct. 20-26,DATE,,,en,1
"Monday, October 20","Monday, October 20",DATE,,,en,1
October 17,October 17,DATE,,,en,1
a More than two years,a More than two years,DATE,,,en,1
Road House,Road House,WORK_OF_ART,,,en,1
Ennis @,Ennis @,PRODUCT,,,en,1
the US Open Cup,the US Open Cup,EVENT,,,en,1
Golden Boot,Golden Boot,WORK_OF_ART,,,en,1
Englishman,Englishman,NORP,,,en,1
85,85,DATE,,,en,1
the Order of Culture,the Order of Culture,WORK_OF_ART,,,en,1
74,74,DATE,,,en,1
"Apple TV+
","Apple TV+
",PRODUCT,,,en,1
“The Lead”,“The Lead”,WORK_OF_ART,,,en,1
six or months,six or months,DATE,,,en,1
Six to Nine Months,Six to Nine Months,DATE,,,en,1
25%,25%,PERCENT,,,en,1
12,12,CARDINAL,,,en,1
Follow You Into the Dark’ With Death Cab for Cutie Cover,Follow You Into the Dark’ With Death Cab for Cutie Cover,WORK_OF_ART,,,en,1
day 24,day 24,DATE,,,en,1
day 17,day 17,DATE,,,en,1
Years-Long,Years-Long,DATE,,,en,1
Scary,Scary,WORK_OF_ART,,,en,1
23%,23%,PERCENT,,,en,1
Hate America,Hate America,WORK_OF_ART,,,en,1
24-4,24-4,DATE,,,en,1
the MLS Golden Boot,the MLS Golden Boot,FAC,,,en,1
three-hour,three-hour,TIME,,,en,1
Leave the Girl,Leave the Girl,WORK_OF_ART,,,en,1
Just Give Me My Show Back,Just Give Me My Show Back,WORK_OF_ART,,,en,1
Iconic Thriller,Iconic Thriller,PRODUCT,,,en,1
+8352 chars,+8352 chars,WORK_OF_ART,,,en,1
900,900,MONEY,,,en,1
Every two weeks,Every two weeks,DATE,,,en,1
"Saturday, October 18","Saturday, October 18",DATE,,,en,1
3 months,3 months,DATE,,,en,1
2500,2500,CARDINAL,,,en,1
Mar-a-Lago,Mar-a-Lago,DATE,,,en,1
2600,2600,CARDINAL,,,en,1
"More than 2,500","More than 2,500",CARDINAL,,,en,1
"more than 2,500","more than 2,500",CARDINAL,,,en,1
96%,96%,PERCENT,,,en,1
Chase Stadium,Chase Stadium,FAC,,,en,1
Good Will Hunting,Good Will Hunting,WORK_OF_ART,,,en,1
Gone Baby Gone,Gone Baby Gone,WORK_OF_ART,,,en,1
Wednesdays,Wednesdays,DATE,,,en,1
1997s,1997s,DATE,,,en,1
FEBRUARY 01,FEBRUARY 01,DATE,,,en,1
Hollywoods,Hollywoods,FAC,,,en,1
Be the Mature One,Be the Mature One,WORK_OF_ART,,,en,1
Rare Beauty,Rare Beauty,WORK_OF_ART,,,en,1
Fair,Fair,EVENT,,,en,1
+4702,+4702,NORP,,,en,1
about six miles,about six miles,QUANTITY,,,en,1
the White House East Wing,the White House East Wing,FAC,,,en,1
The Katie Miller Podcast,The Katie Miller Podcast,WORK_OF_ART,,,en,1
A Lot',A Lot',WORK_OF_ART,,,en,1
an exhausting year and a half,an exhausting year and a half,DATE,,,en,1
Was A Lot,Was A Lot,WORK_OF_ART,,,en,1
Nov. 1,Nov. 1,DATE,,,en,1
"Oct. 26, 28, 29, 31","Oct. 26, 28, 29, 31",DATE,,,en,1
Garden,Garden,FAC,,,en,1
The Tucker Carlson Show,The Tucker Carlson Show,WORK_OF_ART,,,en,1
Putin summit,Putin summit,FAC,,,en,1
Made Me Sad,Made Me Sad,WORK_OF_ART,,,en,1
"the ""Curb Your Enthusiasm","the ""Curb Your Enthusiasm",WORK_OF_ART,,,en,1
The Ka…,The Ka…,WORK_OF_ART,,,en,1
"Tuesday, October 28","Tuesday, October 28",DATE,,,en,1
The Katie Miller…,The Katie Miller…,WORK_OF_ART,,,en,1
The Devil Wears Prada 2’ Flat Shoe Club,The Devil Wears Prada 2’ Flat Shoe Club,WORK_OF_ART,,,en,1
fourth-quarter,fourth-quarter,DATE,,,en,1
Just last weekend,Just last weekend,DATE,,,en,1
Major League Soccer Cup,Major League Soccer Cup,EVENT,,,en,1
+3672,+3672,NORP,,,en,1
alpha male”,alpha male”,WORK_OF_ART,,,en,1
Alpha Male’ Act Falls Apart Around Putin,Alpha Male’ Act Falls Apart Around Putin,WORK_OF_ART,,,en,1
Friend Is Coming in Hot to the Great Beckham Beef,Friend Is Coming in Hot to the Great Beckham Beef,WORK_OF_ART,,,en,1
the Edward M. Kennedy Institute​,the Edward M. Kennedy Institute​,FAC,,,en,1
nearly 30 ye,nearly 30 ye,DATE,,,en,1
nearly 30 years ago,nearly 30 years ago,DATE,,,en,1
Next month,Next month,DATE,,,en,1
Sway During Concert,Sway During Concert,FAC,,,en,1
Sept. 1997,Sept. 1997,DATE,,,en,1
9th,9th,ORDINAL,,,en,1
Girls Day,Girls Day,DATE,,,en,1
154,154,CARDINAL,,,en,1
October 11th,October 11th,DATE,,,en,1
First Time,First Time,WORK_OF_ART,,,en,1
a 1990s,a 1990s,DATE,,,en,1
Latina,Latina,NORP,,,en,1
"Photos Courtesy of Tequila Casa Dragones
","Photos Courtesy of Tequila Casa Dragones
",WORK_OF_ART,,,en,1
Photos Courtesy of Tequila Casa Dragones,Photos Courtesy of Tequila Casa Dragones,WORK_OF_ART,,,en,1
Wembley Stadium,Wembley Stadium,FAC,,,en,1
Because I Behaved Badly,Because I Behaved Badly,WORK_OF_ART,,,en,1
202513:40The,202513:40The,CARDINAL,,,en,1
October 24,October 24,DATE,,,en,1
"The Devil Wears Prada 2""","The Devil Wears Prada 2""",WORK_OF_ART,,,en,1
the end of the 2028 season,the end of the 2028 season,DATE,,,en,1
Paris Saint-Germain,Paris Saint-Germain,FAC,,,en,1
MLS,MLS,FAC,0.0,1.0,en,1
Tulsi Virani,Tulsi Virani,PRODUCT,,,en,1
Kyunki Saas,Kyunki Saas,WORK_OF_ART,,,en,1
last week,last week,DATE,,,en,1
October 21,October 21,DATE,,,en,1
Superman Are the Perfect Odd Pair,Superman Are the Perfect Odd Pair,WORK_OF_ART,,,en,1
Attack On 'No Kings',Attack On 'No Kings',WORK_OF_ART,,,en,1
Erin Harkless,Erin Harkless,PRODUCT,,,en,1
more than a decade,more than a decade,DATE,,,en,1
August 2020,August 2020,DATE,,,en,1
“The Rise of RFK Jr.,“The Rise of RFK Jr.,WORK_OF_ART,,,en,1
$230 million,$230 million,MONEY,,,en,1
10/21,10/21,CARDINAL,,,en,1
"2025


 ","2025


 ",PERCENT,,,en,1
Memorial Day,Memorial Day,DATE,,,en,1
'Friends With Benefits' Arrangement,'Friends With Benefits' Arrangement,WORK_OF_ART,,,en,1
+2382 chars,+2382 chars,WORK_OF_ART,,,en,1
202,202,CARDINAL,,,en,1
May.,May.,DATE,0.0,0.0,en,1
just minutes,just minutes,TIME,,,en,1
Earlier this week,Earlier this week,DATE,,,en,1
Petty,Petty,WORK_OF_ART,,,en,1
The Devil Wears Prada 2”,The Devil Wears Prada 2”,WORK_OF_ART,,,en,1
+12 chars,+12 chars,WORK_OF_ART,,,en,1
21,21,CARDINAL,,,en,1
52nd,52nd,ORDINAL,,,en,1
August 2024,August 2024,DATE,,,en,1
about six months,about six months,DATE,,,en,1
"August 20, 2024","August 20, 2024",DATE,,,en,1
a little over a month,a little over a month,DATE,,,en,1
+422 chars,+422 chars,WORK_OF_ART,,,en,1
Star Plus,Star Plus,FAC,,,en,1
… Ready For It?,… Ready For It?,WORK_OF_ART,,,en,1
Good Luck Babe,Good Luck Babe,WORK_OF_ART,,,en,1
Sunset Blvd,Sunset Blvd,WORK_OF_ART,,,en,1
Soundtrack Through The Seasons Including Originals From Selena Gomez,Soundtrack Through The Seasons Including Originals From Selena Gomez,WORK_OF_ART,,,en,1
20%,20%,PERCENT,,,en,1
the Industrial Revolution Teaches,the Industrial Revolution Teaches,EVENT,,,en,1
+3089 chars,+3089 chars,WORK_OF_ART,,,en,1
a few years ago,a few years ago,DATE,,,en,1
every day,every day,DATE,,,en,1
Turning The Tables On The Trumps,Turning The Tables On The Trumps,WORK_OF_ART,,,en,1
1B,1B,MONEY,,,en,1
38,38,DATE,,,en,1
Biebers,Biebers,PRODUCT,,,en,1
Major League Soccer (MLS,Major League Soccer (MLS,FAC,,,en,1
September 29,September 29,DATE,,,en,1
"May 14, 2025","May 14, 2025",DATE,,,en,1
Terrifying’ Film Festival Reveal,Terrifying’ Film Festival Reveal,WORK_OF_ART,,,en,1
Sept. 29,Sept. 29,DATE,,,en,1
only Tuesday,only Tuesday,DATE,,,en,1
Celebrity Substitute’ Returns for Season 2,Celebrity Substitute’ Returns for Season 2,WORK_OF_ART,,,en,1
Niger,Niger,NORP,,,en,1
Actress,Actress,WORK_OF_ART,,,en,1
Middle Eastern,Middle Eastern,NORP,,,en,1
Sep 29,Sep 29,DATE,,,en,1
Facebook,Facebook,WORK_OF_ART,,,en,1
Jesse Watters Primetime,Jesse Watters Primetime,WORK_OF_ART,,,en,1
+2065 chars,+2065 chars,WORK_OF_ART,,,en,1
Out For Cold Energy,Out For Cold Energy,WORK_OF_ART,,,en,1
The Atlantic Festival Announces Interview,The Atlantic Festival Announces Interview,EVENT,,,en,1
Board of Peace,Board of Peace,EVENT,,,en,1
00:03:49'McIlroy,00:03:49'McIlroy,DATE,,,en,1
Getaway Weekend,Getaway Weekend,DATE,,,en,1
+1546 chars,+1546 chars,WORK_OF_ART,,,en,1
Sept. 18,Sept. 18,DATE,,,en,1
09/29/2025 7:22:21 AM PDT,09/29/2025 7:22:21 AM PDT,TIME,,,en,1
May 8,May 8,DATE,,,en,1
14th,14th,ORDINAL,,,en,1
100,100,CARDINAL,,,en,1
M3M Hurun India Rich List 2025,M3M Hurun India Rich List 2025,PRODUCT,,,en,1
THIRD QUARTER,THIRD QUARTER,DATE,,,en,1
late Wednesday,late Wednesday,TIME,,,en,1
this Labor Day weekend,this Labor Day weekend,DATE,,,en,1
some 50,some 50,CARDINAL,,,en,1
"this Friday, Oct. 3","this Friday, Oct. 3",DATE,,,en,1
‘Life of a Showgirl,‘Life of a Showgirl,WORK_OF_ART,,,en,1
"Friday, August 29","Friday, August 29",DATE,,,en,1
late-nights,late-nights,DATE,,,en,1
September 27,September 27,DATE,,,en,1
Thirty-three-year-old,Thirty-three-year-old,DATE,,,en,1
Her Wedding Reception,Her Wedding Reception,EVENT,,,en,1
Modern Fairytale Princess,Modern Fairytale Princess,WORK_OF_ART,,,en,1
"12,490 crore","12,490 crore",MONEY,,,en,1
Summer House,Summer House,WORK_OF_ART,,,en,1
Rs 3.4 lakh crore,Rs 3.4 lakh crore,MONEY,,,en,1
indians,indians,NORP,,,en,1
Indians,Indians,NORP,,,en,1
Ambani,Ambani,NORP,,,en,1
9.55 lakh crore,9.55 lakh crore,MONEY,,,en,1
September 28,September 28,DATE,,,en,1
Revenant,Revenant,PRODUCT,,,en,1
Titanic,Titanic,EVENT,,,en,1
September 26,September 26,DATE,,,en,1
Thursdays,Thursdays,DATE,,,en,1
09/04/2025 1:40:27 PM PDT,09/04/2025 1:40:27 PM PDT,TIME,,,en,1
“The Smashing Machine’s,“The Smashing Machine’s,WORK_OF_ART,,,en,1
PhD,PhD,PRODUCT,,,en,1
decade,decade,DATE,,,en,1
Air Force One,Air Force One,PRODUCT,,,en,1
Mirans,Mirans,NORP,,,en,1
Day 2,Day 2,DATE,,,en,1
more than half,more than half,CARDINAL,,,en,1
Sep,Sep,DATE,,,en,1
mid-20th-century,mid-20th-century,DATE,,,en,1
Many Years,Many Years,DATE,,,en,1
11:51:13,11:51:13,PRODUCT,,,en,1
2025-09-26,2025-09-26,DATE,,,en,1
Dirty Cop,Dirty Cop,WORK_OF_ART,,,en,1
its 11 days,its 11 days,DATE,,,en,1
FIFA World Cup,FIFA World Cup,EVENT,,,en,1
the Gaza war,the Gaza war,EVENT,,,en,1
Thurs,Thurs,DATE,,,en,1
just three days earlier,just three days earlier,DATE,,,en,1
A day,A day,DATE,,,en,1
Story Has Me Shook,Story Has Me Shook,WORK_OF_ART,,,en,1
Mamdani,Mamdani,PRODUCT,,,en,1
Little Kids' Are Out There Watching The Very R-Rated Wolf Of Wall Street,Little Kids' Are Out There Watching The Very R-Rated Wolf Of Wall Street,WORK_OF_ART,,,en,1
This Past Weekend,This Past Weekend,DATE,,,en,1
53 yr old,53 yr old,DATE,,,en,1
August 18th,August 18th,DATE,,,en,1
A House of Dynamite,A House of Dynamite,WORK_OF_ART,,,en,1
Kill Her Netflix Show After Taylor Swift's,Kill Her Netflix Show After Taylor Swift's,WORK_OF_ART,,,en,1
Battle After Another tops,Battle After Another tops,WORK_OF_ART,,,en,1
the same morning,the same morning,TIME,,,en,1
Mom Thrilled Her Grandfather,Mom Thrilled Her Grandfather,WORK_OF_ART,,,en,1
